rarespecies_id,eol_content_id,eol_page_id,kingdom,phylum,class,order,family,genus,species,sciName,common,file_name,is_endangered
a8ac1a25-beeb-400e-b55e-cad0f082d5b0,30052480,308387,Animalia,Chordata,Mammalia,Artiodactyla,Giraffidae,Okapia,johnstoni,Okapia johnstoni,okapi,dataset/Animalia-Chordata-Mammalia-Artiodactyla-Giraffidae-Okapia-johnstoni/30052480_308387_eol-full-size-copy.jpg,1
5dbf5c4e-1938-41eb-99f5-9c3208cafee6,14681531,403723,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Pheidole,neokohli,Pheidole neokohli,Pheidole neokohli,dataset/Animalia-Arthropoda-Insecta-Hymenoptera-Formicidae-Pheidole-neokohli/14681531_403723_eol-full-size-copy.jpg,0
5aacf6f5-aa34-49d8-a389-ab59f247de08,30030968,45517756,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Botaurus,poiciloptilus,Botaurus poiciloptilus,Australasian Bittern,dataset/Animalia-Chordata-Aves-Pelecaniformes-Ardeidae-Botaurus-poiciloptilus/30030968_45517756_eol-full-size-copy.jpg,1
174f1dd0-4fd4-4520-9891-d42411626f80,20288745,915363,Animalia,Chordata,Aves,Mesitornithiformes,Mesitornithidae,Monias,benschi,Monias benschi,Subdesert Mesite,dataset/Animalia-Chordata-Aves-Mesitornithiformes-Mesitornithidae-Monias-benschi/20288745_915363_eol-full-size-copy.jpg,1
3240cde0-94f5-4ba7-87ce-c151e2134a8b,22894727,1047771,Animalia,Chordata,Aves,Passeriformes,Mimidae,Mimus,macdonaldi,Mimus macdonaldi,Hood Mockingbird,dataset/Animalia-Chordata-Aves-Passeriformes-Mimidae-Mimus-macdonaldi/22894727_1047771_eol-full-size-copy.jpg,1
dd1f066e-d7e3-4dfa-9636-7711f101bcdf,15269024,308387,Animalia,Chordata,Mammalia,Artiodactyla,Giraffidae,Okapia,johnstoni,Okapia johnstoni,okapi,dataset/Animalia-Chordata-Mammalia-Artiodactyla-Giraffidae-Okapia-johnstoni/15269024_308387_eol-full-size-copy.jpg,1
cc706748-077d-43e1-90c0-a3968f26cad0,29391164,1039153,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,zeteki,Atelopus zeteki,Panamanian Golden Frog,dataset/Animalia-Chordata-Amphibia-Anura-Bufonidae-Atelopus-zeteki/29391164_1039153_eol-full-size-copy.jpg,1
1851537c-d316-4cd9-aaa1-8560afdfcbee,12800657,4792502,Animalia,Mollusca,Gastropoda,Lepetellida,Haliotidae,Haliotis,roei,Haliotis roei,Roe's abalone,dataset/Animalia-Mollusca-Gastropoda-Lepetellida-Haliotidae-Haliotis-roei/12800657_4792502_eol-full-size-copy.jpg,0
4ddcf027-3fec-43de-bec7-0f0ee9c7bfc2,20258967,45512605,Animalia,Chordata,Aves,Falconiformes,Falconidae,Falco,deiroleucus,Falco deiroleucus,Orange-breasted Falcon,dataset/Animalia-Chordata-Aves-Falconiformes-Falconidae-Falco-deiroleucus/20258967_45512605_eol-full-size-copy.jpg,0
b7051d92-afc2-474b-9908-d8ebfae80a39,20916144,45275970,Animalia,Cnidaria,Anthozoa,Scleractinia,Pocilloporidae,Stylophora,pistillata,Stylophora pistillata,Hood Coral,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Pocilloporidae-Stylophora-pistillata/20916144_45275970_eol-full-size-copy.jpg,0
0ad60a42-d4fd-41de-b3fe-cc9295f8fb60,29010389,4453917,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Piliocolobus,tephrosceles,Piliocolobus tephrosceles,Ashy Red Colobus,dataset/Animalia-Chordata-Mammalia-Primates-Cercopithecidae-Piliocolobus-tephrosceles/29010389_4453917_eol-full-size-copy.jpg,1
c71eb417-987e-4aed-9307-29f60624d7e4,21832846,1050497,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Stagonopleura,guttata,Stagonopleura guttata,Diamond Firetail,dataset/Animalia-Chordata-Aves-Passeriformes-Estrildidae-Stagonopleura-guttata/21832846_1050497_eol-full-size-copy.jpg,0
620172ae-463b-4b7b-8831-c2937ddcad65,20769916,1050315,Animalia,Chordata,Aves,Passeriformes,Thraupidae,Certhidea,olivacea,Certhidea olivacea,Green Warbler-Finch,dataset/Animalia-Chordata-Aves-Passeriformes-Thraupidae-Certhidea-olivacea/20769916_1050315_eol-full-size-copy.jpg,0
dc1f21af-ca19-4c79-9ce4-e9bc83b184ef,28312730,45276847,Animalia,Cnidaria,Anthozoa,Scleractinia,Faviidae,Pseudodiploria,strigosa,Pseudodiploria strigosa,Symmetrical Brain Coral,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Faviidae-Pseudodiploria-strigosa/28312730_45276847_eol-full-size-copy.jpg,0
41f4c070-06d7-438a-9683-88c2fe902e12,20125751,46570656,Animalia,Chordata,Actinopterygii,Tetraodontiformes,Balistidae,Balistes,vetula,Balistes vetula,queen triggerfish,dataset/Animalia-Chordata-Actinopterygii-Tetraodontiformes-Balistidae-Balistes-vetula/20125751_46570656_eol-full-size-copy.jpg,0
15f13e40-6fe4-4f02-beab-0229d28fb686,20803078,791461,Animalia,Chordata,Reptilia,Squamata,Tropiduridae,Microlophus,bivittatus,Microlophus bivittatus,San Cristobal Lava Lizard,dataset/Animalia-Chordata-Reptilia-Squamata-Tropiduridae-Microlophus-bivittatus/20803078_791461_eol-full-size-copy.jpg,0
e3046978-a3e4-44f9-ba78-c91e790de41f,28261344,45276299,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,acuminata,Acropora acuminata,staghorn coral,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Acroporidae-Acropora-acuminata/28261344_45276299_eol-full-size-copy.jpg,0
b3c5290c-76d3-4d5e-be48-6dc0e8a70bc3,22323717,46564942,Animalia,Chordata,Actinopterygii,Gadiformes,Merlucciidae,Merluccius,bilinearis,Merluccius bilinearis,silver hake,dataset/Animalia-Chordata-Actinopterygii-Gadiformes-Merlucciidae-Merluccius-bilinearis/22323717_46564942_eol-full-size-copy.jpg,0
ae20a035-c7d4-4bf4-ac35-1d2e07ef97f8,20750052,468536,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Dorymyrmex,insanus,Dorymyrmex insanus,Crazy Pyramid Ant,dataset/Animalia-Arthropoda-Insecta-Hymenoptera-Formicidae-Dorymyrmex-insanus/20750052_468536_eol-full-size-copy.jpg,0
9837f458-857e-4229-bc12-49c39a67c1f7,22028333,45510504,Animalia,Chordata,Aves,Passeriformes,Nesospingidae,Nesospingus,speculiferus,Nesospingus speculiferus,Puerto Rican Tanager,dataset/Animalia-Chordata-Aves-Passeriformes-Nesospingidae-Nesospingus-speculiferus/22028333_45510504_eol-full-size-copy.jpg,0
8e60750f-13c1-4911-b321-7d46c17ffae1,30017093,45509191,Animalia,Chordata,Aves,Charadriiformes,Scolopacidae,Numenius,tahitiensis,Numenius tahitiensis,Bristle-thighed Curlew,dataset/Animalia-Chordata-Aves-Charadriiformes-Scolopacidae-Numenius-tahitiensis/30017093_45509191_eol-full-size-copy.jpg,1
e92cc12f-99b4-4018-b157-8bf055bb6b9c,28675260,795885,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,barbouri,Anolis barbouri,Hispaniolan Hopping Anole,dataset/Animalia-Chordata-Reptilia-Squamata-Dactyloidae-Anolis-barbouri/28675260_795885_eol-full-size-copy.jpg,0
bd28248a-722d-4aa6-ac83-722c6179d34e,20703741,1049138,Animalia,Chordata,Aves,Ciconiiformes,Ciconiidae,Mycteria,cinerea,Mycteria cinerea,Milky Stork,dataset/Animalia-Chordata-Aves-Ciconiiformes-Ciconiidae-Mycteria-cinerea/20703741_1049138_eol-full-size-copy.jpg,1
bc00560a-22a5-4155-9d90-4818017c0d85,21933589,4453294,Animalia,Chordata,Mammalia,Primates,Cebidae,Sapajus,nigritus,Sapajus nigritus,Black Capuchin,dataset/Animalia-Chordata-Mammalia-Primates-Cebidae-Sapajus-nigritus/21933589_4453294_eol-full-size-copy.jpg,1
975bf5b0-54b6-4709-8e76-3b75110a7749,28674274,795876,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,bonairensis,Anolis bonairensis,Ruthven's Anole,dataset/Animalia-Chordata-Reptilia-Squamata-Dactyloidae-Anolis-bonairensis/28674274_795876_eol-full-size-copy.jpg,0
1b11312a-269f-4577-a36d-dc2cf9cc9d04,28510295,46559421,Animalia,Chordata,Mammalia,Cetacea,Balaenidae,Eubalaena,glacialis,Eubalaena glacialis,black right whale,dataset/Animalia-Chordata-Mammalia-Cetacea-Balaenidae-Eubalaena-glacialis/28510295_46559421_eol-full-size-copy.jpg,1
a729c0d8-d6ec-44e3-b33b-1f8f1f8e69c9,22137568,46559756,Animalia,Chordata,Chondrichthyes,Lamniformes,Lamnidae,Lamna,nasus,Lamna nasus,porbeagle,dataset/Animalia-Chordata-Chondrichthyes-Lamniformes-Lamnidae-Lamna-nasus/22137568_46559756_eol-full-size-copy.jpg,1
12e7d750-c374-4257-8411-05d6ea49e799,29010398,4453917,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Piliocolobus,tephrosceles,Piliocolobus tephrosceles,Ashy Red Colobus,dataset/Animalia-Chordata-Mammalia-Primates-Cercopithecidae-Piliocolobus-tephrosceles/29010398_4453917_eol-full-size-copy.jpg,1
2bd0ab67-8d69-4900-bc50-1ac74c15bfa5,28266590,45513549,Animalia,Chordata,Aves,Anseriformes,Anatidae,Melanitta,fusca,Melanitta fusca,Velvet Scoter,dataset/Animalia-Chordata-Aves-Anseriformes-Anatidae-Melanitta-fusca/28266590_45513549_eol-full-size-copy.jpg,1
a0b66ded-dbe5-41fb-84ec-7ab04e43e05b,20231430,331074,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Addax,nasomaculatus,Addax nasomaculatus,Addax,dataset/Animalia-Chordata-Mammalia-Artiodactyla-Bovidae-Addax-nasomaculatus/20231430_331074_eol-full-size-copy.jpg,1
017370b6-bb7f-41f6-8c3c-1e9c31b24366,22375398,45518969,Animalia,Chordata,Aves,Passeriformes,Fringillidae,Pyrrhula,murina,Pyrrhula murina,Azores Bullfinch,dataset/Animalia-Chordata-Aves-Passeriformes-Fringillidae-Pyrrhula-murina/22375398_45518969_eol-full-size-copy.jpg,1
2c874858-8ced-4f8c-ac99-4be8eb044c9c,21307825,45509269,Animalia,Chordata,Aves,Charadriiformes,Laridae,Pagophila,eburnea,Pagophila eburnea,Ivory Gull,dataset/Animalia-Chordata-Aves-Charadriiformes-Laridae-Pagophila-eburnea/21307825_45509269_eol-full-size-copy.jpg,1
9d651aed-1f7d-4217-a5f0-e722a20036fd,22814114,308403,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Elaphurus,davidianus,Elaphurus davidianus,Père David's deer,dataset/Animalia-Chordata-Mammalia-Artiodactyla-Cervidae-Elaphurus-davidianus/22814114_308403_eol-full-size-copy.jpg,1
8d753ecd-002e-489b-b7b0-90a717cf49ce,28509769,4453305,Animalia,Chordata,Mammalia,Primates,Cebidae,Cebus,unicolor,Cebus unicolor,Spix's White-fronted Capuchin,dataset/Animalia-Chordata-Mammalia-Primates-Cebidae-Cebus-unicolor/28509769_4453305_eol-full-size-copy.jpg,0
d076d362-4cef-49da-b486-1bb35cf7ac23,8751088,332461,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Tylototriton,verrucosus,Tylototriton verrucosus,Yunnan Newt,dataset/Animalia-Chordata-Amphibia-Caudata-Salamandridae-Tylototriton-verrucosus/8751088_332461_eol-full-size-copy.jpg,0
ed9948a3-6c0c-4791-b13c-afc4c3495d9b,29473125,323892,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Cebuella,pygmaea,Cebuella pygmaea,Pygmy Marmoset,dataset/Animalia-Chordata-Mammalia-Primates-Callitrichidae-Cebuella-pygmaea/29473125_323892_eol-full-size-copy.jpg,0
0902765f-5e93-49b9-a9fa-5abfa006d4ec,28391477,45514059,Animalia,Chordata,Aves,Coraciiformes,Brachypteraciidae,Brachypteracias,leptosomus,Brachypteracias leptosomus,Short-legged Ground Roller,dataset/Animalia-Chordata-Aves-Coraciiformes-Brachypteraciidae-Brachypteracias-leptosomus/28391477_45514059_eol-full-size-copy.jpg,0
27ddf055-03fa-4f18-9c5c-8a0c72fc563b,20663362,205714,Animalia,Chordata,Actinopterygii,Siluriformes,Siluridae,Wallago,attu,Wallago attu,freshwater shark,dataset/Animalia-Chordata-Actinopterygii-Siluriformes-Siluridae-Wallago-attu/20663362_205714_eol-full-size-copy.jpg,0
f9b92e50-6acd-442b-abc0-099dfe4e0108,29342630,46559748,Animalia,Chordata,Chondrichthyes,Lamniformes,Cetorhinidae,Cetorhinus,maximus,Cetorhinus maximus,basking shark,dataset/Animalia-Chordata-Chondrichthyes-Lamniformes-Cetorhinidae-Cetorhinus-maximus/29342630_46559748_eol-full-size-copy.jpg,0
1b7a9443-d3ac-4f8e-bdc6-a13963e97c53,21658225,332015,Animalia,Chordata,Amphibia,Anura,Arthroleptidae,Leptopelis,vermiculatus,Leptopelis vermiculatus,Peacock Tree Frog,dataset/Animalia-Chordata-Amphibia-Anura-Arthroleptidae-Leptopelis-vermiculatus/21658225_332015_eol-full-size-copy.jpg,0
943967f0-ae00-456c-955a-47cb369bb9fe,8936926,4357897,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Paramesotriton,hongkongensis,Paramesotriton hongkongensis,Hong Kong Warty Newt,dataset/Animalia-Chordata-Amphibia-Caudata-Salamandridae-Paramesotriton-hongkongensis/8936926_4357897_eol-full-size-copy.jpg,0
826f2e96-1221-4886-bf5f-a9ecd2a90e71,2703531,45512084,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Eudyptes,moseleyi,Eudyptes moseleyi,Northern Rockhopper Penguin,dataset/Animalia-Chordata-Aves-Sphenisciformes-Spheniscidae-Eudyptes-moseleyi/2703531_45512084_eol-full-size-copy.jpg,1
87cefc4c-81c9-4e10-9475-d1d634688ae8,28493305,995017,Animalia,Chordata,Amphibia,Anura,Rhinodermatidae,Rhinoderma,darwinii,Rhinoderma darwinii,Darwin's Frog,dataset/Animalia-Chordata-Amphibia-Anura-Rhinodermatidae-Rhinoderma-darwinii/28493305_995017_eol-full-size-copy.jpg,1
5c034921-1dfa-4c83-8255-fd76d5c6aa49,29355203,331074,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Addax,nasomaculatus,Addax nasomaculatus,Addax,dataset/Animalia-Chordata-Mammalia-Artiodactyla-Bovidae-Addax-nasomaculatus/29355203_331074_eol-full-size-copy.jpg,1
e0860bb9-e46f-4f32-b1e2-1d20f0da0f8a,29945331,1077217,Animalia,Arthropoda,Insecta,Phasmida,Pseudophasmatidae,Peruphasma,schultei,Peruphasma schultei,Black Beauty Stick Insect,dataset/Animalia-Arthropoda-Insecta-Phasmida-Pseudophasmatidae-Peruphasma-schultei/29945331_1077217_eol-full-size-copy.jpg,0
dbe60a9d-fcd9-4adf-9659-b7128626cca1,28918397,1050497,Animalia,Chordata,Aves,Passeriformes,Estrildidae,Stagonopleura,guttata,Stagonopleura guttata,Diamond Firetail,dataset/Animalia-Chordata-Aves-Passeriformes-Estrildidae-Stagonopleura-guttata/28918397_1050497_eol-full-size-copy.jpg,0
32760437-5d6b-4055-b68c-b12f88558846,12308439,46559744,Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,vulpinus,Alopias vulpinus,thresher shark,dataset/Animalia-Chordata-Chondrichthyes-Lamniformes-Alopiidae-Alopias-vulpinus/12308439_46559744_eol-full-size-copy.jpg,0
d16b5444-6194-4473-b713-b0216541ba2a,14007152,311549,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Cynomys,parvidens,Cynomys parvidens,Utah Prairie Dog,dataset/Animalia-Chordata-Mammalia-Rodentia-Sciuridae-Cynomys-parvidens/14007152_311549_eol-full-size-copy.jpg,1
069df7aa-42f9-410b-a8fa-735b865b21cd,8738465,45512091,Animalia,Chordata,Aves,Sphenisciformes,Spheniscidae,Spheniscus,humboldti,Spheniscus humboldti,Humboldt Penguin,dataset/Animalia-Chordata-Aves-Sphenisciformes-Spheniscidae-Spheniscus-humboldti/8738465_45512091_eol-full-size-copy.jpg,1
8a545b7e-5f6c-457b-b33e-2c94922312e2,29574829,45511296,Animalia,Chordata,Aves,Procellariiformes,Procellariidae,Procellaria,aequinoctialis,Procellaria aequinoctialis,White-chinned Petrel,dataset/Animalia-Chordata-Aves-Procellariiformes-Procellariidae-Procellaria-aequinoctialis/29574829_45511296_eol-full-size-copy.jpg,1
d14675e5-4174-4d1b-a233-e3a867df3a64,20908300,1057051,Animalia,Chordata,Reptilia,Squamata,Viperidae,Bitis,nasicornis,Bitis nasicornis,Rhinoceros Viper,dataset/Animalia-Chordata-Reptilia-Squamata-Viperidae-Bitis-nasicornis/20908300_1057051_eol-full-size-copy.jpg,0
f224801d-1427-4c36-a85b-a4e44a96e480,28608848,460290,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Polyergus,breviceps,Polyergus breviceps,Broad-headed Slave-making Ant,dataset/Animalia-Arthropoda-Insecta-Hymenoptera-Formicidae-Polyergus-breviceps/28608848_460290_eol-full-size-copy.jpg,0
294fe7d3-d174-43dc-8b9d-27e9de502947,22946561,52572074,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Bathytoshia,centroura,Bathytoshia centroura,Roughtail Stingray,dataset/Animalia-Chordata-Chondrichthyes-Myliobatiformes-Dasyatidae-Bathytoshia-centroura/22946561_52572074_eol-full-size-copy.jpg,0
835da4de-94e6-4e0d-b318-edabe4b73801,27706066,331378,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,glyphus,Atelopus glyphus,Pirri Harlequin Frog,dataset/Animalia-Chordata-Amphibia-Anura-Bufonidae-Atelopus-glyphus/27706066_331378_eol-full-size-copy.jpg,1
9305edce-e91c-4859-a2b5-2f13daf181c0,28286069,4454250,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Hylobates,funereus,Hylobates funereus,East Bornean Gray Gibbon,dataset/Animalia-Chordata-Mammalia-Primates-Hylobatidae-Hylobates-funereus/28286069_4454250_eol-full-size-copy.jpg,1
271181a5-f3d9-43f9-a3a7-9022fc91a878,22496134,1049004,Animalia,Chordata,Aves,Pelecaniformes,Ardeidae,Egretta,vinaceigula,Egretta vinaceigula,Slaty Egret,dataset/Animalia-Chordata-Aves-Pelecaniformes-Ardeidae-Egretta-vinaceigula/22496134_1049004_eol-full-size-copy.jpg,1
9bccd03b-31d1-4389-9bc9-dce6a39d2065,8861126,1039032,Animalia,Chordata,Amphibia,Caudata,Rhyacotritonidae,Rhyacotriton,cascadae,Rhyacotriton cascadae,Cascade Torrent Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Rhyacotritonidae-Rhyacotriton-cascadae/8861126_1039032_eol-full-size-copy.jpg,0
43bd570f-9c34-4895-9ead-956937f8ad30,29638459,476649,Animalia,Arthropoda,Insecta,Hymenoptera,Formicidae,Aneuretus,simoni,Aneuretus simoni,Sri Lankan Relict Ant,dataset/Animalia-Arthropoda-Insecta-Hymenoptera-Formicidae-Aneuretus-simoni/29638459_476649_eol-full-size-copy.jpg,1
4c877ea4-3889-462e-aa48-02d538a532ff,28020541,46559745,Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,pelagicus,Alopias pelagicus,pelagic thresher,dataset/Animalia-Chordata-Chondrichthyes-Lamniformes-Alopiidae-Alopias-pelagicus/28020541_46559745_eol-full-size-copy.jpg,1
15bd9e6a-af6e-4d5c-83d5-f7b1900807a7,15265077,308403,Animalia,Chordata,Mammalia,Artiodactyla,Cervidae,Elaphurus,davidianus,Elaphurus davidianus,Père David's deer,dataset/Animalia-Chordata-Mammalia-Artiodactyla-Cervidae-Elaphurus-davidianus/15265077_308403_eol-full-size-copy.jpg,1
1641021a-6f18-4a20-b636-8644813841be,14217529,212582,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Taeniurops,meyeni,Taeniurops meyeni,Round Ribbontail Ray,dataset/Animalia-Chordata-Chondrichthyes-Myliobatiformes-Dasyatidae-Taeniurops-meyeni/14217529_212582_eol-full-size-copy.jpg,0
b943ff55-4708-4244-813f-c08f2a4b4273,28355696,45276219,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Montipora,capitata,Montipora capitata,Rice Coral,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Acroporidae-Montipora-capitata/28355696_45276219_eol-full-size-copy.jpg,0
ba12d627-3a13-49f4-9467-bb76006696e0,14205818,45511624,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,bairdii,Trogon bairdii,Baird's Trogon,dataset/Animalia-Chordata-Aves-Trogoniformes-Trogonidae-Trogon-bairdii/14205818_45511624_eol-full-size-copy.jpg,1
575a6b0d-c16a-4ac4-8a74-b091768a855d,28283023,46560201,Animalia,Chordata,Chondrichthyes,Squaliformes,Squalidae,Squalus,acanthias,Squalus acanthias,dogfish,dataset/Animalia-Chordata-Chondrichthyes-Squaliformes-Squalidae-Squalus-acanthias/28283023_46560201_eol-full-size-copy.jpg,0
8864ddf6-1457-4991-a475-8cf8debd6008,28678934,453292,Animalia,Chordata,Reptilia,Squamata,Dactyloidae,Anolis,baracoae,Anolis baracoae,Baracoa Anole,dataset/Animalia-Chordata-Reptilia-Squamata-Dactyloidae-Anolis-baracoae/28678934_453292_eol-full-size-copy.jpg,0
e0aa95e8-42dd-47c1-999f-e48f5c66e9e6,5472002,328497,Animalia,Chordata,Mammalia,Cingulata,Dasypodidae,Priodontes,maximus,Priodontes maximus,Giant Armadillo,dataset/Animalia-Chordata-Mammalia-Cingulata-Dasypodidae-Priodontes-maximus/5472002_328497_eol-full-size-copy.jpg,1
d8371444-111a-453f-a5ed-b47b7a9f7813,29033063,963751,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Ctenosaura,bakeri,Ctenosaura bakeri,Baker's Spinytail Iguana,dataset/Animalia-Chordata-Reptilia-Squamata-Iguanidae-Ctenosaura-bakeri/29033063_963751_eol-full-size-copy.jpg,1
beb08246-3d35-46b6-a32f-786ec2f4f258,22946560,52572074,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Bathytoshia,centroura,Bathytoshia centroura,Roughtail Stingray,dataset/Animalia-Chordata-Chondrichthyes-Myliobatiformes-Dasyatidae-Bathytoshia-centroura/22946560_52572074_eol-full-size-copy.jpg,0
0d42630f-fad9-4bfb-9074-d6225085488f,30062973,45509337,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larosterna,inca,Larosterna inca,Inca Tern,dataset/Animalia-Chordata-Aves-Charadriiformes-Laridae-Larosterna-inca/30062973_45509337_eol-full-size-copy.jpg,0
16d50a24-f31d-45cd-85c1-364ca2edbdcc,22225154,45516974,Animalia,Chordata,Aves,Passeriformes,Paradisaeidae,Paradisaea,rubra,Paradisaea rubra,Red Bird-of-Paradise,dataset/Animalia-Chordata-Aves-Passeriformes-Paradisaeidae-Paradisaea-rubra/22225154_45516974_eol-full-size-copy.jpg,0
42323ce8-1933-46d3-b35b-47bacb906048,8823110,2920193,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,sierrae,Rana sierrae,Sierra Nevada Yellow-legged Frog,dataset/Animalia-Chordata-Amphibia-Anura-Ranidae-Rana-sierrae/8823110_2920193_eol-full-size-copy.jpg,1
2553b4a6-ce28-4674-a906-9c3381a5bc0c,30072812,323915,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouatta,caraya,Alouatta caraya,Black Howler,dataset/Animalia-Chordata-Mammalia-Primates-Atelidae-Alouatta-caraya/30072812_323915_eol-full-size-copy.jpg,0
25310f17-2959-4e5a-9d68-7b80cf0e5a93,14137940,1019689,Animalia,Chordata,Amphibia,Anura,Ranidae,Rana,iberica,Rana iberica,Iberian Frog,dataset/Animalia-Chordata-Amphibia-Anura-Ranidae-Rana-iberica/14137940_1019689_eol-full-size-copy.jpg,0
cbc9148c-699b-4181-a27c-417d4745a577,29887393,1048944,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Stephanoaetus,coronatus,Stephanoaetus coronatus,Crowned Eagle,dataset/Animalia-Chordata-Aves-Accipitriformes-Accipitridae-Stephanoaetus-coronatus/29887393_1048944_eol-full-size-copy.jpg,1
b8eaebc2-1596-4ed1-9ab7-f65f44fcf7ef,29420295,1038643,Animalia,Chordata,Mammalia,Primates,Hylobatidae,Symphalangus,syndactylus,Symphalangus syndactylus,Siamang,dataset/Animalia-Chordata-Mammalia-Primates-Hylobatidae-Symphalangus-syndactylus/29420295_1038643_eol-full-size-copy.jpg,1
93ec940f-cc53-4c01-aa60-caf43121beac,30098522,205909,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Scaphirhynchus,albus,Scaphirhynchus albus,pallid sturgeon,dataset/Animalia-Chordata-Actinopterygii-Acipenseriformes-Acipenseridae-Scaphirhynchus-albus/30098522_205909_eol-full-size-copy.jpg,1
7f07e7ac-2cb1-43f2-b7c4-af5b3a8b4a23,22410736,46577312,Animalia,Chordata,Actinopterygii,Scombriformes,Scombridae,Scomberomorus,commerson,Scomberomorus commerson,narrow-barred spanish mackerel,dataset/Animalia-Chordata-Actinopterygii-Scombriformes-Scombridae-Scomberomorus-commerson/22410736_46577312_eol-full-size-copy.jpg,0
cf931f9f-c1d4-4db7-a48b-128ec4372bc1,8962971,1019254,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,aeneus,Desmognathus aeneus,Seepage Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Plethodontidae-Desmognathus-aeneus/8962971_1019254_eol-full-size-copy.jpg,0
0d1e83c9-fd51-4333-8e62-5d2d9933d39f,8970262,330812,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Bolitoglossa,hartwegi,Bolitoglossa hartwegi,Hartweg's Mushroomtongue Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Plethodontidae-Bolitoglossa-hartwegi/8970262_330812_eol-full-size-copy.jpg,0
08462909-dda7-424c-baad-fc2aa8946b08,22167314,51263525,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Pateobatis,jenkinsii,Pateobatis jenkinsii,Jenkins' Whipray,dataset/Animalia-Chordata-Chondrichthyes-Myliobatiformes-Dasyatidae-Pateobatis-jenkinsii/22167314_51263525_eol-full-size-copy.jpg,0
f0bf7f4b-de6d-41dd-b32f-0eae5468fdc9,8973385,331381,Animalia,Chordata,Amphibia,Caudata,Plethodontidae,Desmognathus,imitator,Desmognathus imitator,Imitator Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Plethodontidae-Desmognathus-imitator/8973385_331381_eol-full-size-copy.jpg,0
d5eb4c77-eb7c-487f-ad56-bc2deefbdefb,29360374,2865857,Animalia,Arthropoda,Insecta,Coleoptera,Lucanidae,Ceruchus,chrysomelinus,Ceruchus chrysomelinus,Ceruchus chrysomelinus,dataset/Animalia-Arthropoda-Insecta-Coleoptera-Lucanidae-Ceruchus-chrysomelinus/29360374_2865857_eol-full-size-copy.jpg,0
aba267c8-05ac-41b5-b1d1-effe626daa74,14213697,46394217,Animalia,Chordata,Amphibia,Anura,Phyllomedusidae,Agalychnis,lemur,Agalychnis lemur,Lemur Leaf Frog,dataset/Animalia-Chordata-Amphibia-Anura-Phyllomedusidae-Agalychnis-lemur/14213697_46394217_eol-full-size-copy.jpg,1
