,rarespecies_id,eol_content_id,eol_page_id,kingdom,phylum,class,order,family,genus,species,sciName,common,file_name,is_endangered
4741,5bd67db4-1fd6-49e1-9997-9bfeb6d14c6e,29729172,45276583,Animalia,Cnidaria,Anthozoa,Scleractinia,Fungiidae,Fungia,fungites,Fungia fungites,Common Mushroom Coral,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Fungiidae-Fungia-fungites/29729172_45276583_eol-full-size-copy.jpg,0
4742,44744591-c43d-4b18-a417-2cb8948e2de8,14037836,128419,Animalia,Chordata,Mammalia,Diprotodontia,Potoroidae,Bettongia,penicillata,Bettongia penicillata,Woylie,dataset/Animalia-Chordata-Mammalia-Diprotodontia-Potoroidae-Bettongia-penicillata/14037836_128419_eol-full-size-copy.jpg,1
4743,e4ef6b02-1c9b-4486-ada6-417311d6b8b7,8924086,1019162,Animalia,Chordata,Amphibia,Anura,Dendrobatidae,Phyllobates,vittatus,Phyllobates vittatus,Golfo Dulce Poison-Dart Frog,dataset/Animalia-Chordata-Amphibia-Anura-Dendrobatidae-Phyllobates-vittatus/8924086_1019162_eol-full-size-copy.jpg,0
4744,5c8c112c-77bb-4b87-9390-998ecea9d95a,21723995,46559790,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,acronotus,Carcharhinus acronotus,blacknose shark,dataset/Animalia-Chordata-Chondrichthyes-Carcharhiniformes-Carcharhinidae-Carcharhinus-acronotus/21723995_46559790_eol-full-size-copy.jpg,0
4745,31faf135-cafd-45a6-808e-69dd384eb79b,29992199,46559486,Animalia,Chordata,Reptilia,Testudines,Trionychidae,Trionyx,triunguis,Trionyx triunguis,African Softshell Turtle,dataset/Animalia-Chordata-Reptilia-Testudines-Trionychidae-Trionyx-triunguis/29992199_46559486_eol-full-size-copy.jpg,0
4746,a8d429a4-0540-4b95-909b-70a567d38e06,29802959,1055872,Animalia,Chordata,Reptilia,Crocodilia,Alligatoridae,Melanosuchus,niger,Melanosuchus niger,Black Caiman,dataset/Animalia-Chordata-Reptilia-Crocodilia-Alligatoridae-Melanosuchus-niger/29802959_1055872_eol-full-size-copy.jpg,0
4747,9bf08b1d-82ea-4b9c-9aec-544a1f9977dd,21827120,795456,Animalia,Chordata,Reptilia,Squamata,Agamidae,Ceratophora,tennentii,Ceratophora tennentii,Rhinoceros Agama,dataset/Animalia-Chordata-Reptilia-Squamata-Agamidae-Ceratophora-tennentii/21827120_795456_eol-full-size-copy.jpg,1
4748,380e9433-f2bf-4e01-94bc-048a3e708760,20063772,331080,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Oryx,leucoryx,Oryx leucoryx,Arabian oryx,dataset/Animalia-Chordata-Mammalia-Artiodactyla-Bovidae-Oryx-leucoryx/20063772_331080_eol-full-size-copy.jpg,0
4749,330d52e5-99a8-4946-97da-a330f79fec7c,14140601,333429,Animalia,Chordata,Amphibia,Anura,Mantellidae,Mantella,aurantiaca,Mantella aurantiaca,Golden Mantella,dataset/Animalia-Chordata-Amphibia-Anura-Mantellidae-Mantella-aurantiaca/14140601_333429_eol-full-size-copy.jpg,1
4750,759898ea-81aa-478c-b408-61a87dc97777,29911931,132324,Animalia,Arthropoda,Insecta,Odonata,Platystictidae,Protosticta,sanguinostigma,Protosticta sanguinostigma,red spot reedtail,dataset/Animalia-Arthropoda-Insecta-Odonata-Platystictidae-Protosticta-sanguinostigma/29911931_132324_eol-full-size-copy.jpg,0
4751,a53fb8e0-f741-40ac-b973-d209d05aa191,22121757,791386,Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Naultinus,stellatus,Naultinus stellatus,Starry Tree Gecko,dataset/Animalia-Chordata-Reptilia-Squamata-Diplodactylidae-Naultinus-stellatus/22121757_791386_eol-full-size-copy.jpg,1
4752,fb367506-360e-4111-9750-7ffe2ba7058a,2770088,45511260,Animalia,Chordata,Aves,Psittaciformes,Cacatuidae,Cacatua,moluccensis,Cacatua moluccensis,Salmon-crested Cockatoo,dataset/Animalia-Chordata-Aves-Psittaciformes-Cacatuidae-Cacatua-moluccensis/2770088_45511260_eol-full-size-copy.jpg,1
4753,e05e4f23-f745-452b-a311-cacca11889f0,29550113,45511093,Animalia,Chordata,Aves,Passeriformes,Parulidae,Setophaga,kirtlandii,Setophaga kirtlandii,Kirtland's Warbler,dataset/Animalia-Chordata-Aves-Passeriformes-Parulidae-Setophaga-kirtlandii/29550113_45511093_eol-full-size-copy.jpg,1
4754,e5d2cee8-de90-45f8-bd54-ce4e1985c9e0,21756131,323915,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouatta,caraya,Alouatta caraya,Black Howler,dataset/Animalia-Chordata-Mammalia-Primates-Atelidae-Alouatta-caraya/21756131_323915_eol-full-size-copy.jpg,0
4755,ffd0d30e-0d63-4c4f-8b63-3aa3e8364358,22662192,45511624,Animalia,Chordata,Aves,Trogoniformes,Trogonidae,Trogon,bairdii,Trogon bairdii,Baird's Trogon,dataset/Animalia-Chordata-Aves-Trogoniformes-Trogonidae-Trogon-bairdii/22662192_45511624_eol-full-size-copy.jpg,1
4756,d82e34e0-6179-47d5-979c-6d5848a55553,24592251,46559793,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,amblyrhynchos,Carcharhinus amblyrhynchos,grey reef shark,dataset/Animalia-Chordata-Chondrichthyes-Carcharhiniformes-Carcharhinidae-Carcharhinus-amblyrhynchos/24592251_46559793_eol-full-size-copy.jpg,0
4757,2ddd3764-c26a-4061-8ef1-d7b9e8e57b6a,29498024,1064877,Animalia,Chordata,Aves,Cuculiformes,Cuculidae,Phaenicophaeus,sumatranus,Phaenicophaeus sumatranus,Chestnut-bellied Malkoha,dataset/Animalia-Chordata-Aves-Cuculiformes-Cuculidae-Phaenicophaeus-sumatranus/29498024_1064877_eol-full-size-copy.jpg,0
4758,4594f20a-209d-40d2-adb0-0eb2317d7f3b,14204551,1049385,Animalia,Chordata,Aves,Pelecaniformes,Balaenicipitidae,Balaeniceps,rex,Balaeniceps rex,Shoebill,dataset/Animalia-Chordata-Aves-Pelecaniformes-Balaenicipitidae-Balaeniceps-rex/14204551_1049385_eol-full-size-copy.jpg,0
4759,e1d587cf-16cf-4bc3-8194-a1bc4e21b638,21051961,1018932,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,lateralis,Rhacophorus lateralis,winged gliding frog,dataset/Animalia-Chordata-Amphibia-Anura-Rhacophoridae-Rhacophorus-lateralis/21051961_1018932_eol-full-size-copy.jpg,0
4760,1b13c558-3983-41b1-b51d-7523c023052e,29010393,4453917,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Piliocolobus,tephrosceles,Piliocolobus tephrosceles,Ashy Red Colobus,dataset/Animalia-Chordata-Mammalia-Primates-Cercopithecidae-Piliocolobus-tephrosceles/29010393_4453917_eol-full-size-copy.jpg,1
4761,2479cf02-2beb-40c1-8772-778db64c463e,29636608,47049694,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Allochrocebus,lhoesti,Allochrocebus lhoesti,L'Hoest's Monkey,dataset/Animalia-Chordata-Mammalia-Primates-Cercopithecidae-Allochrocebus-lhoesti/29636608_47049694_eol-full-size-copy.jpg,0
4762,86123f67-e963-46d2-8b44-476638b09d30,8973899,1048040,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Taricha,rivularis,Taricha rivularis,Red-bellied Newt,dataset/Animalia-Chordata-Amphibia-Caudata-Salamandridae-Taricha-rivularis/8973899_1048040_eol-full-size-copy.jpg,0
4763,fd63d676-5ef0-492a-8886-605aedbe3349,20280474,45517790,Animalia,Chordata,Aves,Charadriiformes,Recurvirostridae,Himantopus,novaezelandiae,Himantopus novaezelandiae,Black Stilt,dataset/Animalia-Chordata-Aves-Charadriiformes-Recurvirostridae-Himantopus-novaezelandiae/20280474_45517790_eol-full-size-copy.jpg,1
4764,496d7f62-0659-4b77-b8bf-9c85b765ff1f,29543406,1018932,Animalia,Chordata,Amphibia,Anura,Rhacophoridae,Rhacophorus,lateralis,Rhacophorus lateralis,winged gliding frog,dataset/Animalia-Chordata-Amphibia-Anura-Rhacophoridae-Rhacophorus-lateralis/29543406_1018932_eol-full-size-copy.jpg,0
4765,41b9b946-aa87-4d8a-9c64-c56c2feb9643,12835804,46454284,Animalia,Mollusca,Gastropoda,Neogastropoda,Conidae,Conus,mercator,Conus mercator,Merchant Cone,dataset/Animalia-Mollusca-Gastropoda-Neogastropoda-Conidae-Conus-mercator/12835804_46454284_eol-full-size-copy.jpg,0
4766,afd1c2af-95d2-4dd8-8b4c-42d2b22167da,14130563,332433,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,certus,Atelopus certus,Darien Stubfoot Toad,dataset/Animalia-Chordata-Amphibia-Anura-Bufonidae-Atelopus-certus/14130563_332433_eol-full-size-copy.jpg,1
4767,9e692f5b-786f-4e50-b317-7568405dac61,20659214,4453913,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Piliocolobus,kirkii,Piliocolobus kirkii,Zanzibar Red Colobus,dataset/Animalia-Chordata-Mammalia-Primates-Cercopithecidae-Piliocolobus-kirkii/20659214_4453913_eol-full-size-copy.jpg,1
4768,127b6a51-3bbf-4e26-ad09-08665b2673ff,21917766,46559948,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Sphyrnidae,Sphyrna,mokarran,Sphyrna mokarran,great hammerhead,dataset/Animalia-Chordata-Chondrichthyes-Carcharhiniformes-Sphyrnidae-Sphyrna-mokarran/21917766_46559948_eol-full-size-copy.jpg,1
4769,8428654f-8bf8-463a-bd9c-fa08d3e491c5,22705707,46580724,Animalia,Chordata,Actinopterygii,Lutjaniformes,Lutjanidae,Lutjanus,cyanopterus,Lutjanus cyanopterus,cubera snapper,dataset/Animalia-Chordata-Actinopterygii-Lutjaniformes-Lutjanidae-Lutjanus-cyanopterus/22705707_46580724_eol-full-size-copy.jpg,0
4770,3b44118b-dd69-4bdc-800b-c220640b5e8c,28905621,212582,Animalia,Chordata,Chondrichthyes,Myliobatiformes,Dasyatidae,Taeniurops,meyeni,Taeniurops meyeni,Round Ribbontail Ray,dataset/Animalia-Chordata-Chondrichthyes-Myliobatiformes-Dasyatidae-Taeniurops-meyeni/28905621_212582_eol-full-size-copy.jpg,0
4771,5592cb85-32b5-4496-afae-d1ccec6c05a1,29704185,45509933,Animalia,Chordata,Aves,Passeriformes,Vireonidae,Vireo,atricapilla,Vireo atricapilla,black-capped vireo,dataset/Animalia-Chordata-Aves-Passeriformes-Vireonidae-Vireo-atricapilla/29704185_45509933_eol-full-size-copy.jpg,0
4772,ad02b37e-701f-4783-b652-5bc33818139b,20511643,963751,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Ctenosaura,bakeri,Ctenosaura bakeri,Baker's Spinytail Iguana,dataset/Animalia-Chordata-Reptilia-Squamata-Iguanidae-Ctenosaura-bakeri/20511643_963751_eol-full-size-copy.jpg,1
4773,f3db05fe-09d6-4495-ad66-707cebf16cd1,30062945,45509337,Animalia,Chordata,Aves,Charadriiformes,Laridae,Larosterna,inca,Larosterna inca,Inca Tern,dataset/Animalia-Chordata-Aves-Charadriiformes-Laridae-Larosterna-inca/30062945_45509337_eol-full-size-copy.jpg,0
4774,874adcd8-3a97-443e-8164-733c9aba7478,21330547,323904,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Saguinus,leucopus,Saguinus leucopus,Silvery-brown Bare-face Tamarin,dataset/Animalia-Chordata-Mammalia-Primates-Callitrichidae-Saguinus-leucopus/21330547_323904_eol-full-size-copy.jpg,1
4775,a74d75b5-32e4-4ef4-b9ed-7f48a950ea10,22121761,791386,Animalia,Chordata,Reptilia,Squamata,Diplodactylidae,Naultinus,stellatus,Naultinus stellatus,Starry Tree Gecko,dataset/Animalia-Chordata-Reptilia-Squamata-Diplodactylidae-Naultinus-stellatus/22121761_791386_eol-full-size-copy.jpg,1
4776,8c96c941-0ec1-485a-ba83-337a342889a2,21881723,46559800,Animalia,Chordata,Chondrichthyes,Carcharhiniformes,Carcharhinidae,Carcharhinus,albimarginatus,Carcharhinus albimarginatus,silvertip shark,dataset/Animalia-Chordata-Chondrichthyes-Carcharhiniformes-Carcharhinidae-Carcharhinus-albimarginatus/21881723_46559800_eol-full-size-copy.jpg,0
4777,a17f10e7-799f-4a63-a12c-9cd0204f7318,20845472,327936,Animalia,Chordata,Mammalia,Rodentia,Gliridae,Eliomys,quercinus,Eliomys quercinus,Garden Dormouse,dataset/Animalia-Chordata-Mammalia-Rodentia-Gliridae-Eliomys-quercinus/20845472_327936_eol-full-size-copy.jpg,0
4778,883f6c5e-ff0e-444f-9721-305ff31802e2,14061439,46579700,Animalia,Chordata,Actinopterygii,Perciformes,Serranidae,Mycteroperca,bonaci,Mycteroperca bonaci,black grouper,dataset/Animalia-Chordata-Actinopterygii-Perciformes-Serranidae-Mycteroperca-bonaci/14061439_46579700_eol-full-size-copy.jpg,0
4779,c06e9218-5800-4972-89b6-7398300ff282,20969384,793083,Animalia,Chordata,Reptilia,Testudines,Geoemydidae,Pangshura,sylhetensis,Pangshura sylhetensis,Assam Roofed Turtle,dataset/Animalia-Chordata-Reptilia-Testudines-Geoemydidae-Pangshura-sylhetensis/20969384_793083_eol-full-size-copy.jpg,1
4780,98a6f078-60bd-4c09-bef3-3cf84c5d420b,28271916,7239723,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Miopithecus,ogouensis,Miopithecus ogouensis,Northern Talapoin Monkey,dataset/Animalia-Chordata-Mammalia-Primates-Cercopithecidae-Miopithecus-ogouensis/28271916_7239723_eol-full-size-copy.jpg,0
4781,2c3ea041-4d80-4652-b74e-a90993b133e7,30070972,1038777,Animalia,Chordata,Mammalia,Artiodactyla,Bovidae,Procapra,picticaudata,Procapra picticaudata,Tibetan gazelle,dataset/Animalia-Chordata-Mammalia-Artiodactyla-Bovidae-Procapra-picticaudata/30070972_1038777_eol-full-size-copy.jpg,0
4782,1929f4bb-13d4-46e3-bee2-1a03b7a5379b,21446708,323892,Animalia,Chordata,Mammalia,Primates,Callitrichidae,Cebuella,pygmaea,Cebuella pygmaea,Pygmy Marmoset,dataset/Animalia-Chordata-Mammalia-Primates-Callitrichidae-Cebuella-pygmaea/21446708_323892_eol-full-size-copy.jpg,0
4783,59e6ab02-13f0-4048-b6f3-c26ee511d6cd,30086738,324405,Animalia,Chordata,Mammalia,Primates,Cheirogaleidae,Microcebus,rufus,Microcebus rufus,Brown Mouse Lemur,dataset/Animalia-Chordata-Mammalia-Primates-Cheirogaleidae-Microcebus-rufus/30086738_324405_eol-full-size-copy.jpg,1
4784,ccc671fc-d5ff-4a15-a4a7-80427e1a836b,21629985,46559745,Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,pelagicus,Alopias pelagicus,pelagic thresher,dataset/Animalia-Chordata-Chondrichthyes-Lamniformes-Alopiidae-Alopias-pelagicus/21629985_46559745_eol-full-size-copy.jpg,1
4785,4292fd80-2191-4ac8-8a41-d9ec4f6bb6b8,21669743,1181772,Animalia,Arthropoda,Arachnida,Araneae,Theraphosidae,Brachypelma,auratum,Brachypelma auratum,Mexican flameknee tarantula,dataset/Animalia-Arthropoda-Arachnida-Araneae-Theraphosidae-Brachypelma-auratum/21669743_1181772_eol-full-size-copy.jpg,0
4786,82c8d2ed-7313-4885-acf5-0248ec8a3a4c,29992196,46559486,Animalia,Chordata,Reptilia,Testudines,Trionychidae,Trionyx,triunguis,Trionyx triunguis,African Softshell Turtle,dataset/Animalia-Chordata-Reptilia-Testudines-Trionychidae-Trionyx-triunguis/29992196_46559486_eol-full-size-copy.jpg,0
4787,5e83bb48-3e32-4694-a681-daeac220af91,28513399,130707,Animalia,Chordata,Amphibia,Anura,Bufonidae,Atelopus,flavescens,Atelopus flavescens,Cayenne Stubfoot Toad,dataset/Animalia-Chordata-Amphibia-Anura-Bufonidae-Atelopus-flavescens/28513399_130707_eol-full-size-copy.jpg,0
4788,f18ee0d5-e79b-4dae-94a6-a8dea6ee7406,22310553,46559744,Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,vulpinus,Alopias vulpinus,thresher shark,dataset/Animalia-Chordata-Chondrichthyes-Lamniformes-Alopiidae-Alopias-vulpinus/22310553_46559744_eol-full-size-copy.jpg,0
4789,bbdabd61-a32c-446d-8fd6-38ecfb097a3a,29328888,45517890,Animalia,Chordata,Aves,Psittaciformes,Strigopidae,Strigops,habroptila,Strigops habroptila,Kakapo,dataset/Animalia-Chordata-Aves-Psittaciformes-Strigopidae-Strigops-habroptila/29328888_45517890_eol-full-size-copy.jpg,1
4790,dc39e47e-fec1-4d4b-a050-ea7728531018,21070525,129474,Animalia,Chordata,Mammalia,Perissodactyla,Equidae,Equus,zebra,Equus zebra,Cape mountain zebra,dataset/Animalia-Chordata-Mammalia-Perissodactyla-Equidae-Equus-zebra/21070525_129474_eol-full-size-copy.jpg,0
4791,cc1a4e7a-32e4-4bde-9dcb-e71ed4de2f4a,29535654,337659,Animalia,Chordata,Mammalia,Pholidota,Manidae,Manis,javanica,Manis javanica,Sunda Pangolin,dataset/Animalia-Chordata-Mammalia-Pholidota-Manidae-Manis-javanica/29535654_337659_eol-full-size-copy.jpg,1
4792,e5184fd4-c6d6-4f44-a0eb-5ac62bdaf6db,8788195,791511,Animalia,Chordata,Reptilia,Testudines,Chelydridae,Macrochelys,temminckii,Macrochelys temminckii,Alligator Snapping Turtle,dataset/Animalia-Chordata-Reptilia-Testudines-Chelydridae-Macrochelys-temminckii/8788195_791511_eol-full-size-copy.jpg,1
4793,952b1516-f7de-4884-8a10-9d08135706c3,14186361,46559486,Animalia,Chordata,Reptilia,Testudines,Trionychidae,Trionyx,triunguis,Trionyx triunguis,African Softshell Turtle,dataset/Animalia-Chordata-Reptilia-Testudines-Trionychidae-Trionyx-triunguis/14186361_46559486_eol-full-size-copy.jpg,0
4794,d7bc8144-1732-45be-b21e-efdb2491346b,28478217,46560360,Animalia,Chordata,Chondrichthyes,Rhinopristiformes,Pristidae,Pristis,pectinata,Pristis pectinata,smalltooth sawfish,dataset/Animalia-Chordata-Chondrichthyes-Rhinopristiformes-Pristidae-Pristis-pectinata/28478217_46560360_eol-full-size-copy.jpg,1
4795,929cc16a-fa98-4ca9-8428-9301a6810ddb,28762224,46561170,Animalia,Chordata,Actinopterygii,Acipenseriformes,Acipenseridae,Acipenser,sturio,Acipenser sturio,Baltic sturgeon,dataset/Animalia-Chordata-Actinopterygii-Acipenseriformes-Acipenseridae-Acipenser-sturio/28762224_46561170_eol-full-size-copy.jpg,1
4796,eda0d267-755c-4c3e-b14f-bcb5f96768d4,29033049,963751,Animalia,Chordata,Reptilia,Squamata,Iguanidae,Ctenosaura,bakeri,Ctenosaura bakeri,Baker's Spinytail Iguana,dataset/Animalia-Chordata-Reptilia-Squamata-Iguanidae-Ctenosaura-bakeri/29033049_963751_eol-full-size-copy.jpg,1
4797,d8d176de-b0cb-451a-8343-0f240b747a85,21586621,152379,Animalia,Arthropoda,Insecta,Lepidoptera,Nymphalidae,Parantica,nilgiriensis,Parantica nilgiriensis,Nilgiri Tiger,dataset/Animalia-Arthropoda-Insecta-Lepidoptera-Nymphalidae-Parantica-nilgiriensis/21586621_152379_eol-full-size-copy.jpg,1
4798,7882c1ed-3c59-4393-b433-2199c7235f69,29680303,47047909,Animalia,Chordata,Reptilia,Squamata,Scincidae,Oligosoma,macgregori,Oligosoma macgregori,MacGregor's Skink,dataset/Animalia-Chordata-Reptilia-Squamata-Scincidae-Oligosoma-macgregori/29680303_47047909_eol-full-size-copy.jpg,0
4799,5ac710cb-acb1-4721-9a6f-c37e180a12a1,21657009,1019149,Animalia,Chordata,Amphibia,Caudata,Ambystomatidae,Ambystoma,barbouri,Ambystoma barbouri,Streamside Salamander,dataset/Animalia-Chordata-Amphibia-Caudata-Ambystomatidae-Ambystoma-barbouri/21657009_1019149_eol-full-size-copy.jpg,0
4800,09c83948-d1ae-4419-b0a2-ff2fa03688ed,21442024,46516728,Animalia,Arthropoda,Malacostraca,Decapoda,Palinuridae,Palinurus,elephas,Palinurus elephas,common spiny lobster,dataset/Animalia-Arthropoda-Malacostraca-Decapoda-Palinuridae-Palinurus-elephas/21442024_46516728_eol-full-size-copy.jpg,0
4801,bd852eb6-4b2e-4f94-8290-11b19fedcfab,8876403,45517731,Animalia,Chordata,Aves,Galliformes,Megapodiidae,Leipoa,ocellata,Leipoa ocellata,Malleefowl,dataset/Animalia-Chordata-Aves-Galliformes-Megapodiidae-Leipoa-ocellata/8876403_45517731_eol-full-size-copy.jpg,1
4802,a0582ca9-0e1b-4343-9b99-d20f3c8d32a3,14129866,912805,Animalia,Chordata,Aves,Accipitriformes,Accipitridae,Gyps,coprotheres,Gyps coprotheres,Cape Vulture,dataset/Animalia-Chordata-Aves-Accipitriformes-Accipitridae-Gyps-coprotheres/14129866_912805_eol-full-size-copy.jpg,1
4803,9b9ff964-db6a-4f44-8fc2-83724e2b6343,21186970,211786,Animalia,Chordata,Actinopterygii,Perciformes,Percidae,Etheostoma,lepidum,Etheostoma lepidum,Greenthroat Darter,dataset/Animalia-Chordata-Actinopterygii-Perciformes-Percidae-Etheostoma-lepidum/21186970_211786_eol-full-size-copy.jpg,0
4804,73c9f6ff-6151-4a1f-af4f-da42efd73a98,21181836,46394217,Animalia,Chordata,Amphibia,Anura,Phyllomedusidae,Agalychnis,lemur,Agalychnis lemur,Lemur Leaf Frog,dataset/Animalia-Chordata-Amphibia-Anura-Phyllomedusidae-Agalychnis-lemur/21181836_46394217_eol-full-size-copy.jpg,1
4805,66810764-a6f6-4abf-9c04-db79fa76baeb,29786666,2984563,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Thelenota,ananas,Thelenota ananas,Pineapple Sea Cucumber,dataset/Animalia-Echinodermata-Holothuroidea-Synallactida-Stichopodidae-Thelenota-ananas/29786666_2984563_eol-full-size-copy.jpg,0
4806,88451cb0-97af-4123-b898-434e03ae721d,30070660,45511267,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Phoebastria,albatrus,Phoebastria albatrus,Short-tailed Albatross,dataset/Animalia-Chordata-Aves-Procellariiformes-Diomedeidae-Phoebastria-albatrus/30070660_45511267_eol-full-size-copy.jpg,1
4807,7a30eff3-5a39-4131-825c-b699fbbd4386,20811707,45517661,Animalia,Chordata,Aves,Passeriformes,Motacillidae,Anthus,nilghiriensis,Anthus nilghiriensis,Nilgiri Pipit,dataset/Animalia-Chordata-Aves-Passeriformes-Motacillidae-Anthus-nilghiriensis/20811707_45517661_eol-full-size-copy.jpg,1
4808,a951ae51-6068-4a0c-ab04-9d426b337b5e,30072810,323915,Animalia,Chordata,Mammalia,Primates,Atelidae,Alouatta,caraya,Alouatta caraya,Black Howler,dataset/Animalia-Chordata-Mammalia-Primates-Atelidae-Alouatta-caraya/30072810_323915_eol-full-size-copy.jpg,0
4809,377af4ff-4f3f-425c-8a20-a2d21724f97c,22180219,2984557,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Stichopus,herrmanni,Stichopus herrmanni,Herrmann's Sea Cucumber,dataset/Animalia-Echinodermata-Holothuroidea-Synallactida-Stichopodidae-Stichopus-herrmanni/22180219_2984557_eol-full-size-copy.jpg,1
4810,7a69f71f-0e7c-45d9-9a16-ad9a08a068b4,28750230,46559744,Animalia,Chordata,Chondrichthyes,Lamniformes,Alopiidae,Alopias,vulpinus,Alopias vulpinus,thresher shark,dataset/Animalia-Chordata-Chondrichthyes-Lamniformes-Alopiidae-Alopias-vulpinus/28750230_46559744_eol-full-size-copy.jpg,0
4811,4a87b417-d3ac-4d30-82c2-b14402f51f9a,22332519,794627,Animalia,Chordata,Reptilia,Crocodilia,Gavialidae,Gavialis,gangeticus,Gavialis gangeticus,Gavial,dataset/Animalia-Chordata-Reptilia-Crocodilia-Gavialidae-Gavialis-gangeticus/22332519_794627_eol-full-size-copy.jpg,1
4812,cf092d8a-97f9-45bc-9b32-3855f3598ae7,28902889,311199,Animalia,Chordata,Mammalia,Primates,Cercopithecidae,Semnopithecus,johnii,Semnopithecus johnii,Hooded Leaf Monkey,dataset/Animalia-Chordata-Mammalia-Primates-Cercopithecidae-Semnopithecus-johnii/28902889_311199_eol-full-size-copy.jpg,0
4813,fcb016f8-5b2b-4e11-b1f9-4b853fdbdf78,28343282,45276323,Animalia,Cnidaria,Anthozoa,Scleractinia,Acroporidae,Acropora,echinata,Acropora echinata,ice fire,dataset/Animalia-Cnidaria-Anthozoa-Scleractinia-Acroporidae-Acropora-echinata/28343282_45276323_eol-full-size-copy.jpg,1
4814,e6a0358f-313b-4058-b1d7-3da1e0db7342,20963503,45511277,Animalia,Chordata,Aves,Procellariiformes,Diomedeidae,Thalassarche,chlororhynchos,Thalassarche chlororhynchos,Atlantic Yellow-nosed Albatross,dataset/Animalia-Chordata-Aves-Procellariiformes-Diomedeidae-Thalassarche-chlororhynchos/20963503_45511277_eol-full-size-copy.jpg,0
4815,4069fa83-91d7-48eb-9b8d-c7e3ab0e3e65,30075871,45513870,Animalia,Chordata,Aves,Otidiformes,Otididae,Eupodotis,caerulescens,Eupodotis caerulescens,Blue Korhaan,dataset/Animalia-Chordata-Aves-Otidiformes-Otididae-Eupodotis-caerulescens/30075871_45513870_eol-full-size-copy.jpg,0
4816,dfecdf3d-83b0-44a5-a447-3c3bcc5493ba,21706924,45517788,Animalia,Chordata,Aves,Charadriiformes,Burhinidae,Esacus,magnirostris,Esacus magnirostris,Beach Stone-curlew,dataset/Animalia-Chordata-Aves-Charadriiformes-Burhinidae-Esacus-magnirostris/21706924_45517788_eol-full-size-copy.jpg,0
4817,63d52cf4-f54f-495f-8c4a-d3954916a641,30036885,326525,Animalia,Chordata,Mammalia,Primates,Lemuridae,Eulemur,fulvus,Eulemur fulvus,Brown Lemur,dataset/Animalia-Chordata-Mammalia-Primates-Lemuridae-Eulemur-fulvus/30036885_326525_eol-full-size-copy.jpg,0
4818,0a8cbc2b-2889-46ba-8a50-9867d509df61,20009737,45514697,Animalia,Chordata,Aves,Passeriformes,Muscicapidae,Copsychus,sechellarum,Copsychus sechellarum,Seychelles Magpie-Robin,dataset/Animalia-Chordata-Aves-Passeriformes-Muscicapidae-Copsychus-sechellarum/20009737_45514697_eol-full-size-copy.jpg,1
4819,285d3ee0-98da-4b54-9e81-1d352af5d893,21375091,118008,Animalia,Chordata,Mammalia,Lagomorpha,Leporidae,Sylvilagus,brasiliensis,Sylvilagus brasiliensis,Tapeti,dataset/Animalia-Chordata-Mammalia-Lagomorpha-Leporidae-Sylvilagus-brasiliensis/21375091_118008_eol-full-size-copy.jpg,0
4820,1a961923-2a8a-4ffe-ab0c-c0c5ef3016b9,22368493,1048040,Animalia,Chordata,Amphibia,Caudata,Salamandridae,Taricha,rivularis,Taricha rivularis,Red-bellied Newt,dataset/Animalia-Chordata-Amphibia-Caudata-Salamandridae-Taricha-rivularis/22368493_1048040_eol-full-size-copy.jpg,0
4821,03643349-c138-41e4-8246-0275f7f03673,22180215,2984557,Animalia,Echinodermata,Holothuroidea,Synallactida,Stichopodidae,Stichopus,herrmanni,Stichopus herrmanni,Herrmann's Sea Cucumber,dataset/Animalia-Echinodermata-Holothuroidea-Synallactida-Stichopodidae-Stichopus-herrmanni/22180215_2984557_eol-full-size-copy.jpg,1
4822,7f64b704-7dd3-470c-8a4f-cfa3ef91752b,8853411,794293,Animalia,Chordata,Reptilia,Testudines,Testudinidae,Astrochelys,radiata,Astrochelys radiata,Radiated Tortoise,dataset/Animalia-Chordata-Reptilia-Testudines-Testudinidae-Astrochelys-radiata/8853411_794293_eol-full-size-copy.jpg,1
